725.242	 1.57969	 0.24355
726.909	 1.58192	 0.24277
728.576	 1.58392	 0.24264
730.243	 1.58472	 0.24164
731.911	 1.58705	 0.23967
733.578	 1.58968	 0.23909
735.245	 1.5918	 0.23834
736.912	 1.594	 0.23814
738.58	 1.59503	 0.23735
740.247	 1.59689	 0.23567
741.914	 1.59933	 0.23391
743.581	 1.6028	 0.2331
745.248	 1.6048	 0.23323
746.916	 1.60663	 0.23179
748.583	 1.60967	 0.23072
750.25	 1.61225	 0.23019
751.917	 1.61507	 0.22963
753.585	 1.61707	 0.22931
755.252	 1.61955	 0.22766
756.919	 1.62324	 0.22702
758.586	 1.62595	 0.22692
760.253	 1.62888	 0.22604
761.921	 1.63257	 0.2257
763.588	 1.636	 0.22635
765.255	 1.6382	 0.22701
766.922	 1.64053	 0.2266
768.59	 1.64333	 0.22632
770.257	 1.64628	 0.22589
771.924	 1.64984	 0.22585
773.591	 1.65285	 0.22679
775.258	 1.6548	 0.22688
776.926	 1.65731	 0.22596
778.593	 1.66127	 0.22492
780.26	 1.66548	 0.22548
781.927	 1.66877	 0.22581
783.595	 1.67272	 0.22597
785.262	 1.67668	 0.22672
786.929	 1.68044	 0.22746
788.596	 1.68444	 0.22827
790.263	 1.68847	 0.2294
791.931	 1.69244	 0.23052
793.598	 1.69677	 0.23186
795.265	 1.70105	 0.23355
796.932	 1.70557	 0.2357
798.6	 1.70942	 0.23819
800.267	 1.71389	 0.2408
801.934	 1.71726	 0.24467
803.601	 1.71958	 0.2473
805.268	 1.7226	 0.24935
806.936	 1.72626	 0.2511
808.603	 1.73124	 0.25436
810.27	 1.73374	 0.259
811.937	 1.73596	 0.26086
813.605	 1.74036	 0.26301
815.272	 1.74504	 0.26665
816.939	 1.74959	 0.27109
818.606	 1.75347	 0.27659
820.273	 1.75664	 0.282
821.941	 1.75978	 0.28774
823.608	 1.76279	 0.29437
825.275	 1.76423	 0.30226
826.942	 1.76385	 0.30941
828.61	 1.7629	 0.31602
830.277	 1.7604	 0.32174
831.944	 1.75827	 0.32526
833.611	 1.7571	 0.32865
835.278	 1.75613	 0.33192
836.946	 1.75491	 0.33459
838.613	 1.75517	 0.33662
840.28	 1.75603	 0.34001
841.947	 1.75619	 0.34399
843.615	 1.75584	 0.34758
845.282	 1.75608	 0.35107
846.949	 1.75602	 0.35567
848.616	 1.75434	 0.35969
850.283	 1.75335	 0.36234
851.951	 1.75307	 0.36552
853.618	 1.75254	 0.36898
855.285	 1.75198	 0.37222
856.952	 1.75186	 0.37619
858.62	 1.75011	 0.38064
860.287	 1.74799	 0.38356
861.954	 1.74615	 0.38579
863.621	 1.74561	 0.38746
865.288	 1.74579	 0.39053
866.956	 1.7449	 0.39435
868.623	 1.74323	 0.39752
870.29	 1.74186	 0.40027
871.957	 1.74012	 0.40282
873.625	 1.73904	 0.40463
875.292	 1.73844	 0.40706
876.959	 1.73753	 0.40965
878.626	 1.73643	 0.41209
880.293	 1.73562	 0.41399
881.961	 1.73562	 0.41634
883.628	 1.73528	 0.41967
885.295	 1.73356	 0.42273
886.962	 1.73252	 0.42414
888.63	 1.73271	 0.42647
890.297	 1.73236	 0.4292
891.964	 1.73226	 0.43179
893.631	 1.73246	 0.43491
895.298	 1.73221	 0.43859
896.966	 1.73143	 0.44225
898.633	 1.73056	 0.44543
900.3	 1.73006	 0.44885
901.967	 1.72922	 0.4525
903.635	 1.72806	 0.45596
905.302	 1.72724	 0.45877
906.969	 1.72745	 0.46227
908.636	 1.72691	 0.467
910.303	 1.72545	 0.47139
911.971	 1.7241	 0.47534
913.638	 1.72289	 0.4794
915.305	 1.72171	 0.48376
916.972	 1.71992	 0.48847
918.64	 1.71786	 0.49237
920.307	 1.71645	 0.49666
921.974	 1.7147	 0.50101
923.641	 1.71319	 0.50598
925.308	 1.71068	 0.51127
926.976	 1.70787	 0.51621
928.643	 1.7046	 0.52105
930.31	 1.70135	 0.52515
931.977	 1.69867	 0.52988
933.645	 1.6949	 0.53462
935.312	 1.69148	 0.53901
936.979	 1.68754	 0.54386
938.646	 1.6829	 0.54793
940.313	 1.67926	 0.55136
941.981	 1.67559	 0.55637
943.648	 1.66998	 0.5606
945.315	 1.66556	 0.56338
946.982	 1.66155	 0.56745
948.65	 1.65635	 0.57122
950.317	 1.65172	 0.57437
951.984	 1.64696	 0.57816
953.651	 1.64159	 0.58142
955.318	 1.63673	 0.58453
956.986	 1.63135	 0.58798
958.653	 1.6257	 0.59089
960.32	 1.62014	 0.59357
961.987	 1.61458	 0.59607
963.655	 1.60914	 0.59857
965.322	 1.6033	 0.60085
966.989	 1.59821	 0.60272
968.656	 1.59276	 0.60566
970.323	 1.58639	 0.6078
971.991	 1.58063	 0.60926
973.658	 1.57508	 0.61104
975.325	 1.56959	 0.61266
976.992	 1.56424	 0.61471
978.66	 1.55834	 0.61697
980.327	 1.55196	 0.61864
981.994	 1.54608	 0.62017
983.661	 1.53974	 0.62189
985.328	 1.53323	 0.6231
986.996	 1.52704	 0.624
988.663	 1.5209	 0.62526
990.33	 1.51443	 0.62611
991.997	 1.50843	 0.62704
993.665	 1.50181	 0.62824
995.332	 1.49508	 0.62859
996.999	 1.48906	 0.62908
998.666	 1.48259	 0.63007
1000.33	 1.47563	 0.63043
1002	 1.46943	 0.63031
1003.67	 1.46371	 0.63081
1005.34	 1.4581	 0.63283
1007	 1.44929	 0.63574
1008.67	 1.4393	 0.63483
1010.34	 1.43223	 0.6332
1012	 1.42495	 0.63336
1013.67	 1.41636	 0.63274
1015.34	 1.40838	 0.63109
1017.01	 1.40069	 0.6297
1018.67	 1.39284	 0.62776
1020.34	 1.38573	 0.62573
1022.01	 1.37848	 0.62429
1023.67	 1.37064	 0.62254
1025.34	 1.36295	 0.62016
1027.01	 1.35584	 0.61775
1028.68	 1.34867	 0.61606
1030.34	 1.34064	 0.61431
1032.01	 1.3321	 0.61209
1033.68	 1.32337	 0.60901
1035.35	 1.31497	 0.60543
1037.01	 1.30692	 0.60175
1038.68	 1.2983	 0.59836
1040.35	 1.2891	 0.59356
1042.01	 1.28095	 0.58812
1043.68	 1.27278	 0.58261
1045.35	 1.26488	 0.57654
1047.02	 1.25727	 0.57001
1048.68	 1.25049	 0.56324
1050.35	 1.24362	 0.55691
1052.02	 1.2366	 0.54966
1053.68	 1.23066	 0.54207
1055.35	 1.22498	 0.53484
1057.02	 1.21927	 0.52727
1058.69	 1.21419	 0.51943
1060.35	 1.20953	 0.51188
1062.02	 1.20467	 0.5043
1063.69	 1.20027	 0.49614
1065.36	 1.19652	 0.48832
1067.02	 1.19265	 0.48057
1068.69	 1.18923	 0.47252
1070.36	 1.18616	 0.46485
1072.02	 1.18295	 0.45725
1073.69	 1.17973	 0.4495
1075.36	 1.17641	 0.44136
1077.03	 1.17385	 0.43237
1082.03	 1.16951	 0.36558
1100.37	 1.17179	 0.30295
1118.71	 1.1829	 0.25126
1137.05	 1.19854	 0.20956
1155.39	 1.21597	 0.17619
1173.72	 1.23363	 0.14947
1192.06	 1.25068	 0.12797
1210.4	 1.26673	 0.11052
1228.74	 1.28161	 0.09625
1247.08	 1.29532	 0.08445
1265.42	 1.3079	 0.07463
1283.76	 1.31943	 0.06636
1302.1	 1.32999	 0.05936
1320.44	 1.33968	 0.05338
1338.78	 1.34858	 0.04823
1357.12	 1.35677	 0.04378
1375.46	 1.36432	 0.0399
1393.8	 1.3713	 0.0365
1412.14	 1.37777	 0.03351
1430.48	 1.38377	 0.03086
1448.82	 1.38934	 0.02851
1467.16	 1.39454	 0.0264
1485.5	 1.39939	 0.02452
1503.83	 1.40393	 0.02283
1522.17	 1.40818	 0.0213
1540.51	 1.41217	 0.01991
1558.85	 1.41592	 0.01866
1577.19	 1.41945	 0.01751
1595.53	 1.42277	 0.01646
1613.87	 1.42592	 0.01551
1632.21	 1.42889	 0.01463
1650.55	 1.4317	 0.01382
1668.89	 1.43436	 0.01307
1687.23	 1.43689	 0.01238
1705.57	 1.43929	 0.01174
1723.91	 1.44158	 0.01115
1742.25	 1.44375	 0.0106
1760.59	 1.44583	 0.01009
1778.93	 1.4478	 0.00961
1797.27	 1.44969	 0.00917
1815.61	 1.4515	 0.00875
1833.94	 1.45322	 0.00836
1852.28	 1.45487	 0.008
1870.62	 1.45646	 0.00765
1888.96	 1.45797	 0.00733
